No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,주거래은행,계좌번호,신용등급
23433,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1977****,*************,*************,gmail.com,무교,한국씨티은행,813-494105-179,2
33384,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1977****,*************,*************,naver.com,무교,수협중앙회,1829-3379-5752,7
36856,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1977****,*************,*************,naver.com,무교,하나은행,067-479762-81004,1
24482,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1977****,*************,*************,gmail.com,기독교,신한은행,495-636-025587,4
28535,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1977****,*************,*************,gmail.com,무교,하나은행,187-196589-36228,6
32817,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1977****,*************,*************,daum.net,무교,우리은행,4913-346-242698,4
33102,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1977****,*************,*************,gmail.com,기독교,기업은행,384-307232-78-058,7
35678,김**,남성,"[160.0, 170.0[","[50.0, 60.0[",B형,1977****,*************,*************,naver.com,불교,국민은행,421659-05-787021,4
35976,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1977****,*************,*************,gmail.com,불교,신한은행,189-196-768403,8
6870,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1977****,*************,*************,naver.com,기독교,국민은행,748269-17-921517,5
8318,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1977****,*************,*************,yahoo.com,무교,국민은행,906743-48-458607,3
21949,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1977****,*************,*************,gmail.com,무교,NH농협,559-7461-705-28,3
24119,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1977****,*************,*************,daum.net,무교,신한은행,551-715-623841,7
10918,송**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1977****,*************,*************,daum.net,불교,새마을금고,6-90649538856-7,1
13062,송**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1977****,*************,*************,naver.com,무교,우리은행,9096-362-397527,4
19308,송**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1977****,*************,*************,naver.com,무교,우리은행,2641-955-786711,5
3487,심**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1977****,*************,*************,naver.com,무교,수협중앙회,5834-8194-3404,6
33835,심**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1977****,*************,*************,gmail.com,기독교,우리은행,2239-494-954126,4
37430,심**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1977****,*************,*************,yahoo.com,기독교,국민은행,259741-47-632331,1
16186,이**,여성,"[140.0, 150.0[","[50.0, 60.0[",O형,1977****,*************,*************,daum.net,불교,하나은행,227-696805-73344,2
30146,이**,여성,"[140.0, 150.0[","[50.0, 60.0[",AB형,1977****,*************,*************,daum.net,무교,외환은행,092-668870-125,7
37314,이**,여성,"[140.0, 150.0[","[50.0, 60.0[",A형,1977****,*************,*************,daum.net,무교,한국씨티은행,715-560383-140,9
4354,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1977****,*************,*************,daum.net,무교,기업은행,872-969926-69-802,3
8876,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1977****,*************,*************,naver.com,불교,하나은행,997-691156-27621,6
20059,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1977****,*************,*************,gmail.com,불교,스탠다드(제일),451-14-732271,5
21306,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1977****,*************,*************,naver.com,무교,기업은행,786-173579-33-240,2
24241,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1977****,*************,*************,yahoo.com,무교,기업은행,671-496545-58-584,9
30255,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1977****,*************,*************,daum.net,기독교,신한은행,620-176-945580,5
34081,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1977****,*************,*************,daum.net,불교,기업은행,789-460931-22-464,3
36989,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1977****,*************,*************,daum.net,기독교,스탠다드(제일),059-83-981935,3
37428,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1977****,*************,*************,gmail.com,무교,국민은행,052640-70-799427,4
38204,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1977****,*************,*************,yahoo.com,무교,외환은행,996-880407-310,7
7662,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1977****,*************,*************,naver.com,불교,국민은행,763559-29-995745,1
29595,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1977****,*************,*************,daum.net,무교,스탠다드(제일),752-20-944858,7
32986,이**,남성,"[160.0, 170.0[","[50.0, 60.0[",B형,1977****,*************,*************,yahoo.com,천주교,외환은행,413-717851-445,8
9274,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1977****,*************,*************,naver.com,무교,한국씨티은행,799-323441-843,5
18121,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1977****,*************,*************,gmail.com,불교,국민은행,455486-13-096205,6
31349,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1977****,*************,*************,naver.com,기독교,신한은행,523-878-769526,8
38143,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1977****,*************,*************,daum.net,불교,우리은행,0849-844-401294,3
773,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1978****,*************,*************,daum.net,무교,스탠다드(제일),649-64-516085,8
4912,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1978****,*************,*************,gmail.com,불교,수협중앙회,3083-6954-5858,6
7347,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1978****,*************,*************,gmail.com,기독교,신한은행,927-802-473379,2
17686,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1978****,*************,*************,yahoo.com,불교,하나은행,301-116162-24103,8
21112,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1978****,*************,*************,naver.com,무교,수협중앙회,6822-7440-5046,7
23143,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1978****,*************,*************,gmail.com,기독교,국민은행,770956-86-661584,2
27536,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1978****,*************,*************,naver.com,무교,하나은행,345-930502-16001,7
31505,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1978****,*************,*************,daum.net,불교,신한은행,421-552-953130,2
38889,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1978****,*************,*************,daum.net,무교,새마을금고,3-92515354222-6,9
13350,김**,남성,"[160.0, 170.0[","[50.0, 60.0[",B형,1978****,*************,*************,yahoo.com,기독교,수협중앙회,9732-5911-4625,6
18197,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",AB형,1978****,*************,*************,daum.net,기독교,국민은행,037637-88-139928,4
31763,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1978****,*************,*************,naver.com,기독교,새마을금고,4-64068250443-1,8
35168,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1978****,*************,*************,daum.net,무교,우리은행,5286-835-675067,3
36068,김**,남성,"[160.0, 170.0[","[50.0, 60.0[",O형,1978****,*************,*************,daum.net,불교,스탠다드(제일),805-29-550460,8
39375,김**,남성,"[160.0, 170.0[","[50.0, 60.0[",A형,1978****,*************,*************,daum.net,무교,스탠다드(제일),635-83-958591,9
8289,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1978****,*************,*************,yahoo.com,불교,NH농협,923-1169-090-43,3
11794,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1978****,*************,*************,yahoo.com,무교,신한은행,777-821-648241,4
11949,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1978****,*************,*************,gmail.com,불교,한국씨티은행,825-971298-801,6
18608,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1978****,*************,*************,naver.com,무교,수협중앙회,9966-6591-0018,9
20248,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1978****,*************,*************,gmail.com,무교,우리은행,8195-256-520906,2
21042,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1978****,*************,*************,gmail.com,무교,국민은행,259339-47-007530,9
31465,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1978****,*************,*************,gmail.com,불교,한국씨티은행,045-530987-742,2
20038,박**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1978****,*************,*************,yahoo.com,무교,외환은행,500-548572-658,7
32903,박**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1978****,*************,*************,yahoo.com,불교,수협중앙회,2690-9533-1204,8
36341,박**,남성,"[160.0, 170.0[","[50.0, 60.0[",A형,1978****,*************,*************,daum.net,기독교,기업은행,923-376725-86-296,8
3804,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1978****,*************,*************,naver.com,무교,한국씨티은행,002-262960-378,2
17405,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1978****,*************,*************,daum.net,무교,새마을금고,0-89105845681-4,5
20375,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1978****,*************,*************,yahoo.com,무교,한국씨티은행,135-005285-941,5
25378,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1978****,*************,*************,yahoo.com,무교,신한은행,031-521-047405,1
36411,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1978****,*************,*************,gmail.com,무교,한국씨티은행,363-556857-330,9
1955,정**,남성,"[160.0, 170.0[","[50.0, 60.0[",A형,1978****,*************,*************,daum.net,무교,수협중앙회,1374-1797-8453,7
17477,정**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1978****,*************,*************,naver.com,무교,하나은행,694-660494-57219,9
38960,정**,여성,"[160.0, 170.0[","[50.0, 60.0[",AB형,1978****,*************,*************,gmail.com,무교,수협중앙회,1425-7531-2722,3
908,한**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1978****,*************,*************,gmail.com,무교,한국씨티은행,299-952456-515,5
7512,한**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1978****,*************,*************,daum.net,무교,우리은행,6867-829-370471,9
28611,한**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1978****,*************,*************,daum.net,기독교,하나은행,109-689068-92026,3
35548,한**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1978****,*************,*************,yahoo.com,무교,신한은행,656-713-439586,7
36531,한**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1978****,*************,*************,naver.com,무교,신한은행,268-776-847357,2
330,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1979****,*************,*************,daum.net,불교,하나은행,399-008531-04000,8
11014,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1979****,*************,*************,gmail.com,불교,외환은행,232-260957-324,1
11210,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1979****,*************,*************,daum.net,무교,외환은행,916-604078-664,4
12059,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1979****,*************,*************,naver.com,무교,외환은행,140-031020-313,1
12404,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1979****,*************,*************,yahoo.com,무교,NH농협,428-5111-882-60,4
13633,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1979****,*************,*************,gmail.com,기독교,스탠다드(제일),681-42-749003,1
14581,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1979****,*************,*************,gmail.com,무교,새마을금고,0-96247437882-7,1
27624,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1979****,*************,*************,daum.net,무교,새마을금고,8-91242937474-9,2
30898,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1979****,*************,*************,naver.com,기독교,하나은행,114-509648-13732,1
37001,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1979****,*************,*************,daum.net,불교,하나은행,377-253383-55743,1
37018,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1979****,*************,*************,daum.net,기독교,우리은행,6767-251-899103,6
13616,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1979****,*************,*************,yahoo.com,불교,스탠다드(제일),456-32-829041,7
22875,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",AB형,1979****,*************,*************,daum.net,기독교,외환은행,125-521106-588,4
30810,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1979****,*************,*************,gmail.com,무교,신한은행,070-385-906260,1
1361,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1979****,*************,*************,gmail.com,불교,수협중앙회,5854-7828-4099,9
14308,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1979****,*************,*************,naver.com,불교,새마을금고,0-52329542992-2,9
14386,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1979****,*************,*************,naver.com,기독교,한국씨티은행,253-600410-043,7
17377,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1979****,*************,*************,yahoo.com,무교,외환은행,469-821754-169,4
24980,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1979****,*************,*************,daum.net,기독교,수협중앙회,8366-6024-5565,1
27709,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1979****,*************,*************,yahoo.com,불교,수협중앙회,9603-2684-3157,6
7143,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1979****,*************,*************,naver.com,불교,기업은행,740-025812-09-334,6
8734,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1979****,*************,*************,naver.com,기독교,우리은행,8516-147-239056,6
15683,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1979****,*************,*************,naver.com,무교,국민은행,141887-17-551375,8
20001,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1979****,*************,*************,naver.com,무교,NH농협,916-3269-637-40,3
30188,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1979****,*************,*************,naver.com,천주교,수협중앙회,9306-1817-6737,3
37084,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1979****,*************,*************,yahoo.com,기독교,수협중앙회,8620-0460-3395,5
5820,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1979****,*************,*************,gmail.com,기독교,스탠다드(제일),263-74-113377,5
14435,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1979****,*************,*************,gmail.com,불교,신한은행,524-109-506684,8
22115,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1979****,*************,*************,naver.com,기독교,외환은행,798-890236-062,9
1109,임**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1979****,*************,*************,daum.net,무교,하나은행,198-285288-41833,7
1956,임**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1979****,*************,*************,naver.com,기독교,한국씨티은행,979-183905-637,6
4278,임**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1979****,*************,*************,daum.net,기독교,우리은행,9958-865-718853,7
19944,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1979****,*************,*************,daum.net,불교,국민은행,293951-32-423038,4
22674,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1979****,*************,*************,daum.net,불교,국민은행,462382-04-840267,9
26979,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1979****,*************,*************,gmail.com,불교,우리은행,9337-771-621329,1
30849,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1979****,*************,*************,gmail.com,무교,우리은행,0763-480-640115,5
32445,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1979****,*************,*************,yahoo.com,불교,한국씨티은행,604-903397-289,3
3440,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1980****,*************,*************,yahoo.com,무교,수협중앙회,4260-5725-5533,4
10707,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1980****,*************,*************,daum.net,무교,NH농협,962-0021-745-62,5
15528,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1980****,*************,*************,naver.com,무교,신한은행,332-093-923963,4
16542,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1980****,*************,*************,daum.net,불교,외환은행,190-445738-625,5
18135,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1980****,*************,*************,yahoo.com,불교,수협중앙회,2485-1639-0501,1
19275,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1980****,*************,*************,gmail.com,무교,NH농협,220-6632-432-81,9
22355,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1980****,*************,*************,daum.net,기독교,기업은행,059-290289-91-977,4
11545,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1980****,*************,*************,naver.com,무교,한국씨티은행,803-186804-858,4
18520,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1980****,*************,*************,naver.com,무교,기업은행,744-075237-85-202,4
30202,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1980****,*************,*************,naver.com,무교,수협중앙회,5333-2461-7820,3
10167,박**,여성,"[140.0, 150.0[","[50.0, 60.0[",AB형,1980****,*************,*************,naver.com,무교,스탠다드(제일),869-94-775789,1
36183,박**,여성,"[140.0, 150.0[","[50.0, 60.0[",A형,1980****,*************,*************,gmail.com,불교,외환은행,371-503338-305,9
39589,박**,여성,"[140.0, 150.0[","[50.0, 60.0[",B형,1980****,*************,*************,gmail.com,불교,하나은행,566-411204-53121,5
6206,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1980****,*************,*************,naver.com,불교,우리은행,5007-797-773355,8
6251,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1980****,*************,*************,yahoo.com,기독교,수협중앙회,0608-9601-2617,6
11321,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1980****,*************,*************,yahoo.com,무교,우리은행,7929-604-474755,1
25883,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1980****,*************,*************,daum.net,무교,우리은행,8037-479-815866,2
34241,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1980****,*************,*************,yahoo.com,무교,외환은행,377-799337-334,5
477,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1980****,*************,*************,yahoo.com,무교,기업은행,666-881638-04-081,7
2459,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1980****,*************,*************,gmail.com,기독교,새마을금고,6-16810046504-7,6
2555,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1980****,*************,*************,naver.com,기독교,기업은행,531-131128-76-192,8
6244,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1980****,*************,*************,gmail.com,불교,우리은행,8069-680-653842,6
10643,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1980****,*************,*************,gmail.com,불교,국민은행,255868-09-002804,6
13750,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1980****,*************,*************,daum.net,기독교,신한은행,775-263-533342,8
14278,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1980****,*************,*************,naver.com,기독교,우리은행,6138-637-272292,7
35579,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1980****,*************,*************,yahoo.com,무교,한국씨티은행,461-603239-399,4
39829,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1980****,*************,*************,daum.net,불교,수협중앙회,2038-8791-3654,3
9640,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1980****,*************,*************,naver.com,무교,한국씨티은행,877-291880-500,8
17927,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1980****,*************,*************,yahoo.com,무교,우리은행,2600-487-531835,5
28342,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",AB형,1980****,*************,*************,yahoo.com,기독교,우리은행,4991-844-532620,8
5711,홍**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1980****,*************,*************,gmail.com,무교,국민은행,652027-97-796743,9
6156,홍**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1980****,*************,*************,yahoo.com,무교,우리은행,6204-192-629969,4
8983,홍**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1980****,*************,*************,daum.net,무교,스탠다드(제일),171-88-326454,3
9192,홍**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1980****,*************,*************,naver.com,기독교,NH농협,491-9124-631-72,1
15565,홍**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1980****,*************,*************,yahoo.com,무교,외환은행,448-659085-847,6
6005,강**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1981****,*************,*************,yahoo.com,기독교,수협중앙회,2871-4625-8984,2
14495,강**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1981****,*************,*************,naver.com,무교,우리은행,8440-435-746140,1
34939,강**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1981****,*************,*************,gmail.com,무교,한국씨티은행,337-778375-094,8
11930,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",B형,1981****,*************,*************,gmail.com,무교,한국씨티은행,005-122267-501,3
30520,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",A형,1981****,*************,*************,daum.net,무교,NH농협,112-1599-884-35,7
34288,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",AB형,1981****,*************,*************,daum.net,무교,외환은행,714-041018-344,5
5939,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1981****,*************,*************,daum.net,무교,기업은행,660-363087-54-196,9
7840,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1981****,*************,*************,gmail.com,기독교,한국씨티은행,010-537336-267,9
11255,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1981****,*************,*************,naver.com,무교,하나은행,136-272710-54603,2
13245,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1981****,*************,*************,gmail.com,불교,한국씨티은행,926-532960-572,1
21947,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1981****,*************,*************,naver.com,무교,기업은행,695-333757-74-379,8
33164,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1981****,*************,*************,gmail.com,기독교,국민은행,499675-12-646745,8
36612,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1981****,*************,*************,yahoo.com,무교,NH농협,351-7991-617-79,7
9490,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1981****,*************,*************,daum.net,기독교,하나은행,300-815293-46062,6
16627,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1981****,*************,*************,gmail.com,무교,신한은행,130-546-433941,4
18162,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1981****,*************,*************,naver.com,불교,수협중앙회,3027-3702-0209,5
22642,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1981****,*************,*************,yahoo.com,무교,하나은행,593-035908-69703,3
29282,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1981****,*************,*************,yahoo.com,불교,하나은행,902-298426-80650,2
29712,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1981****,*************,*************,naver.com,불교,새마을금고,6-28776333971-2,2
34261,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1981****,*************,*************,naver.com,무교,우리은행,6027-846-978810,9
36093,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1981****,*************,*************,yahoo.com,무교,한국씨티은행,822-081136-993,9
10868,박**,여성,"[160.0, 170.0[","[50.0, 60.0[",AB형,1981****,*************,*************,gmail.com,무교,우리은행,0968-358-086902,3
14101,박**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1981****,*************,*************,yahoo.com,기독교,우리은행,5265-502-841134,6
24008,박**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1981****,*************,*************,daum.net,무교,스탠다드(제일),177-07-786150,2
37141,박**,여성,"[160.0, 170.0[","[50.0, 60.0[",AB형,1981****,*************,*************,daum.net,불교,NH농협,896-6071-588-47,5
37299,박**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1981****,*************,*************,gmail.com,불교,기업은행,020-998251-96-052,6
21268,안**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1981****,*************,*************,daum.net,불교,외환은행,743-674509-790,1
25511,안**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1981****,*************,*************,yahoo.com,무교,하나은행,451-905877-91525,8
34416,안**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1981****,*************,*************,naver.com,기독교,NH농협,197-0454-276-87,9
7521,이**,여성,"[140.0, 150.0[","[50.0, 60.0[",A형,1981****,*************,*************,naver.com,무교,하나은행,422-113791-78470,8
29375,이**,여성,"[140.0, 150.0[","[50.0, 60.0[",AB형,1981****,*************,*************,gmail.com,불교,NH농협,500-6260-683-19,3
29419,이**,여성,"[140.0, 150.0[","[50.0, 60.0[",A형,1981****,*************,*************,yahoo.com,기독교,국민은행,490222-66-589912,4
29633,이**,여성,"[140.0, 150.0[","[50.0, 60.0[",O형,1981****,*************,*************,yahoo.com,무교,신한은행,786-682-032012,4
10789,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1981****,*************,*************,gmail.com,천주교,한국씨티은행,692-227425-747,6
11132,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1981****,*************,*************,daum.net,기독교,우리은행,0978-418-334075,7
13564,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1981****,*************,*************,yahoo.com,무교,스탠다드(제일),931-37-198196,2
14530,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1981****,*************,*************,yahoo.com,기독교,한국씨티은행,511-142929-740,4
15633,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1981****,*************,*************,gmail.com,기독교,스탠다드(제일),632-07-459983,7
16201,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1981****,*************,*************,yahoo.com,기독교,하나은행,170-497532-68264,5
16729,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1981****,*************,*************,gmail.com,기독교,한국씨티은행,833-221342-738,3
17917,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1981****,*************,*************,yahoo.com,무교,한국씨티은행,786-796217-924,4
22063,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1981****,*************,*************,naver.com,무교,새마을금고,1-11043123372-7,1
24094,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1981****,*************,*************,gmail.com,무교,스탠다드(제일),508-55-609462,7
26858,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1981****,*************,*************,yahoo.com,기독교,한국씨티은행,686-279536-284,7
27198,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1981****,*************,*************,daum.net,불교,NH농협,120-8383-774-45,3
3768,임**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1981****,*************,*************,naver.com,무교,우리은행,8277-202-966792,9
10591,임**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1981****,*************,*************,naver.com,천주교,국민은행,636181-01-533666,4
15838,임**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1981****,*************,*************,daum.net,기독교,기업은행,347-394469-92-754,3
30411,임**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1981****,*************,*************,naver.com,기독교,스탠다드(제일),143-89-182366,4
1310,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1981****,*************,*************,daum.net,무교,우리은행,8133-712-112651,4
