No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,주거래은행,계좌번호,신용등급
40052,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1960****,*************,*************,naver.com,천주교,NH농협,852-6889-566-78,3
43262,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1960****,*************,*************,yahoo.com,불교,새마을금고,7-32535438839-6,1
77177,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1960****,*************,*************,gmail.com,불교,국민은행,932752-77-346491,7
32853,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1960****,*************,*************,gmail.com,무교,신한은행,635-046-672868,6
48159,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1960****,*************,*************,yahoo.com,무교,스탠다드(제일),341-02-933478,1
71688,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1960****,*************,*************,daum.net,불교,우리은행,2844-067-616878,5
82551,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1960****,*************,*************,gmail.com,무교,신한은행,315-431-272861,1
11028,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1960****,*************,*************,yahoo.com,불교,한국씨티은행,398-058410-215,3
11560,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1960****,*************,*************,naver.com,무교,새마을금고,3-15998712525-3,5
12671,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1960****,*************,*************,gmail.com,천주교,한국씨티은행,030-988648-428,3
89383,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1960****,*************,*************,gmail.com,기독교,기업은행,668-993297-10-432,4
731,강**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1961****,*************,*************,yahoo.com,불교,스탠다드(제일),680-60-824906,3
21662,강**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1961****,*************,*************,gmail.com,무교,국민은행,235276-56-254315,7
66618,강**,남성,"[160.0, 170.0[","[50.0, 60.0[",A형,1961****,*************,*************,gmail.com,기독교,우리은행,7125-943-009630,8
17207,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",AB형,1961****,*************,*************,daum.net,불교,새마을금고,1-87740873544-2,1
58999,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",B형,1961****,*************,*************,naver.com,무교,국민은행,035979-67-511569,8
69376,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",B형,1961****,*************,*************,naver.com,무교,수협중앙회,1722-7196-3803,3
98616,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",O형,1961****,*************,*************,naver.com,기독교,NH농협,846-8180-610-80,1
3933,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1961****,*************,*************,naver.com,무교,스탠다드(제일),805-80-856158,9
14016,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1961****,*************,*************,yahoo.com,무교,수협중앙회,2937-3228-2042,9
41375,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1961****,*************,*************,gmail.com,기독교,하나은행,425-699770-05955,2
62214,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1961****,*************,*************,yahoo.com,기독교,NH농협,818-0814-689-25,5
83043,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1961****,*************,*************,gmail.com,불교,하나은행,430-689155-10594,1
91295,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1961****,*************,*************,gmail.com,천주교,우리은행,3988-090-627061,1
93396,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1961****,*************,*************,yahoo.com,무교,한국씨티은행,612-854650-102,7
4385,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",AB형,1961****,*************,*************,naver.com,불교,우리은행,0128-197-503343,9
17544,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1961****,*************,*************,gmail.com,불교,국민은행,071062-06-161356,7
32247,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1961****,*************,*************,naver.com,무교,NH농협,828-2644-717-08,7
50941,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1961****,*************,*************,gmail.com,불교,신한은행,462-612-811524,8
73878,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1961****,*************,*************,naver.com,무교,신한은행,628-089-622441,5
75216,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1961****,*************,*************,daum.net,천주교,신한은행,716-187-708126,9
93835,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1961****,*************,*************,naver.com,불교,NH농협,731-9253-543-65,4
939,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1961****,*************,*************,yahoo.com,기독교,신한은행,545-341-504528,3
7748,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1961****,*************,*************,naver.com,무교,새마을금고,1-20778839867-1,5
10163,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1961****,*************,*************,gmail.com,무교,하나은행,513-803184-56715,2
12981,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1961****,*************,*************,yahoo.com,기독교,스탠다드(제일),752-34-771984,3
14045,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1961****,*************,*************,yahoo.com,무교,새마을금고,5-71031063710-8,2
15064,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1961****,*************,*************,gmail.com,불교,NH농협,815-2261-759-98,5
20903,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1961****,*************,*************,naver.com,기독교,기업은행,591-365960-33-662,5
23248,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1961****,*************,*************,naver.com,기독교,수협중앙회,1976-7751-1289,7
33628,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1961****,*************,*************,naver.com,무교,우리은행,0593-877-469618,5
48194,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1961****,*************,*************,yahoo.com,기독교,우리은행,9850-858-509664,5
63518,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1961****,*************,*************,yahoo.com,무교,국민은행,955729-38-009727,2
83062,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1961****,*************,*************,naver.com,무교,신한은행,703-700-209204,3
94751,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1961****,*************,*************,naver.com,무교,국민은행,605421-07-146796,7
4033,전**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1961****,*************,*************,gmail.com,불교,수협중앙회,8351-5140-4225,3
38953,전**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1961****,*************,*************,yahoo.com,무교,기업은행,137-829988-30-196,2
93430,전**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1961****,*************,*************,yahoo.com,무교,하나은행,247-044202-74978,8
4813,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1961****,*************,*************,naver.com,기독교,스탠다드(제일),124-42-610763,7
28415,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1961****,*************,*************,yahoo.com,불교,외환은행,809-583021-885,2
30343,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1961****,*************,*************,naver.com,불교,NH농협,762-4084-978-51,9
48001,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1961****,*************,*************,daum.net,무교,신한은행,162-250-499854,7
70238,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1961****,*************,*************,gmail.com,불교,한국씨티은행,757-431743-404,9
72852,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1961****,*************,*************,yahoo.com,불교,외환은행,064-298405-609,9
3214,조**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1961****,*************,*************,yahoo.com,불교,외환은행,653-094082-968,1
27187,조**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1961****,*************,*************,daum.net,불교,한국씨티은행,813-323756-905,2
71590,조**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1961****,*************,*************,gmail.com,천주교,외환은행,544-218986-095,3
94080,조**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1961****,*************,*************,daum.net,무교,한국씨티은행,915-710520-633,5
46201,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1961****,*************,*************,naver.com,무교,우리은행,0793-865-104404,5
63079,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1961****,*************,*************,gmail.com,불교,외환은행,173-089319-474,2
93199,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1961****,*************,*************,naver.com,무교,기업은행,900-625075-74-180,7
51400,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",O형,1962****,*************,*************,naver.com,기독교,우리은행,8385-682-423521,2
53343,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",B형,1962****,*************,*************,yahoo.com,무교,신한은행,397-823-568623,1
82615,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",AB형,1962****,*************,*************,naver.com,기독교,국민은행,588494-01-392151,8
16085,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1962****,*************,*************,yahoo.com,무교,국민은행,365111-07-690937,2
19356,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1962****,*************,*************,yahoo.com,무교,수협중앙회,9716-6746-6098,3
20224,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1962****,*************,*************,gmail.com,불교,외환은행,770-538824-345,5
43399,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1962****,*************,*************,naver.com,무교,기업은행,291-541122-55-442,2
48732,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1962****,*************,*************,daum.net,불교,새마을금고,6-77358985913-2,7
55936,김**,남성,"[150.0, 160.0[","[50.0, 60.0[",A형,1962****,*************,*************,naver.com,불교,수협중앙회,6813-2232-5501,7
61617,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1962****,*************,*************,gmail.com,불교,국민은행,039550-99-685540,2
61813,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1962****,*************,*************,naver.com,무교,우리은행,2457-645-298199,4
63030,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1962****,*************,*************,yahoo.com,기독교,우리은행,0224-617-602858,7
77109,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1962****,*************,*************,yahoo.com,불교,국민은행,120788-89-492715,4
80675,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1962****,*************,*************,gmail.com,불교,하나은행,716-887847-08187,3
82027,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1962****,*************,*************,daum.net,천주교,스탠다드(제일),046-40-522636,1
84102,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1962****,*************,*************,naver.com,기독교,새마을금고,7-11744941911-2,3
86451,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1962****,*************,*************,naver.com,무교,새마을금고,2-71778463006-6,1
93229,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1962****,*************,*************,naver.com,무교,하나은행,268-623819-86875,7
6611,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1962****,*************,*************,naver.com,불교,새마을금고,7-63608059136-7,6
93662,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1962****,*************,*************,naver.com,기독교,NH농협,367-7540-500-83,9
94717,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1962****,*************,*************,naver.com,불교,기업은행,175-771248-09-589,6
2113,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1962****,*************,*************,gmail.com,무교,국민은행,444178-14-087848,5
17652,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1962****,*************,*************,gmail.com,무교,하나은행,804-219753-50058,2
23360,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1962****,*************,*************,daum.net,기독교,하나은행,831-611042-07911,5
25063,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1962****,*************,*************,yahoo.com,무교,NH농협,215-3226-093-75,6
31954,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1962****,*************,*************,gmail.com,무교,한국씨티은행,354-421391-759,5
42995,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1962****,*************,*************,daum.net,무교,국민은행,251712-07-317714,8
69973,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1962****,*************,*************,gmail.com,불교,수협중앙회,5032-6136-6130,4
26033,장**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1962****,*************,*************,yahoo.com,기독교,기업은행,328-458769-70-311,7
44145,장**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1962****,*************,*************,daum.net,무교,스탠다드(제일),262-31-468542,3
87181,장**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1962****,*************,*************,yahoo.com,무교,수협중앙회,0962-2642-6366,9
20331,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",O형,1963****,*************,*************,gmail.com,무교,신한은행,759-036-114486,6
51608,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",O형,1963****,*************,*************,yahoo.com,기독교,한국씨티은행,459-852701-006,1
62862,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",B형,1963****,*************,*************,naver.com,불교,스탠다드(제일),214-72-115894,6
69833,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",O형,1963****,*************,*************,gmail.com,무교,하나은행,204-635155-02731,9
71533,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",B형,1963****,*************,*************,yahoo.com,무교,한국씨티은행,244-845193-900,7
85783,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",A형,1963****,*************,*************,daum.net,불교,우리은행,4439-842-444697,6
4227,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1963****,*************,*************,gmail.com,기독교,신한은행,119-000-601448,4
7676,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1963****,*************,*************,naver.com,불교,우리은행,8193-951-202477,7
10120,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1963****,*************,*************,naver.com,불교,스탠다드(제일),058-70-897859,4
11152,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1963****,*************,*************,yahoo.com,무교,NH농협,406-0981-929-21,3
18063,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1963****,*************,*************,naver.com,불교,우리은행,5951-817-363045,1
18233,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1963****,*************,*************,daum.net,불교,우리은행,7670-549-462389,8
26354,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1963****,*************,*************,gmail.com,무교,국민은행,717015-27-731775,8
38255,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1963****,*************,*************,naver.com,무교,국민은행,386442-81-983513,6
38662,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1963****,*************,*************,yahoo.com,무교,외환은행,265-907689-936,3
48025,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1963****,*************,*************,daum.net,무교,새마을금고,3-25317484824-7,4
58153,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1963****,*************,*************,daum.net,무교,우리은행,5132-921-425692,3
62260,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1963****,*************,*************,daum.net,무교,새마을금고,3-01447392802-1,8
64547,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1963****,*************,*************,naver.com,무교,NH농협,899-3560-010-37,9
81933,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1963****,*************,*************,daum.net,기독교,우리은행,9251-363-479761,9
82781,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1963****,*************,*************,naver.com,기독교,수협중앙회,5378-0315-4799,4
85774,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1963****,*************,*************,gmail.com,무교,우리은행,5273-609-973662,3
59149,김**,남성,"[160.0, 170.0[","[50.0, 60.0[",O형,1963****,*************,*************,naver.com,무교,신한은행,212-861-782320,1
94314,김**,남성,"[160.0, 170.0[","[50.0, 60.0[",B형,1963****,*************,*************,yahoo.com,무교,신한은행,113-033-422019,2
97138,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1963****,*************,*************,naver.com,무교,국민은행,235239-22-319057,2
98249,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1963****,*************,*************,naver.com,불교,국민은행,075773-44-050079,7
8578,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1963****,*************,*************,naver.com,기독교,한국씨티은행,165-855950-258,8
42216,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1963****,*************,*************,gmail.com,무교,새마을금고,1-09812217764-7,8
59184,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1963****,*************,*************,daum.net,기독교,하나은행,321-837131-43695,4
79241,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1963****,*************,*************,gmail.com,천주교,국민은행,791101-91-349057,4
22661,박**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1963****,*************,*************,daum.net,불교,스탠다드(제일),167-15-639491,9
39124,박**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1963****,*************,*************,naver.com,불교,새마을금고,5-59775208869-7,5
77254,박**,남성,"[160.0, 170.0[","[50.0, 60.0[",AB형,1963****,*************,*************,naver.com,무교,신한은행,287-952-560989,5
28302,이**,여성,"[140.0, 150.0[","[50.0, 60.0[",A형,1963****,*************,*************,naver.com,무교,한국씨티은행,026-232207-092,5
95747,이**,여성,"[140.0, 150.0[","[50.0, 60.0[",A형,1963****,*************,*************,daum.net,불교,수협중앙회,2537-7610-7391,6
97427,이**,여성,"[140.0, 150.0[","[50.0, 60.0[",B형,1963****,*************,*************,naver.com,무교,수협중앙회,0716-9796-1858,8
51273,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1963****,*************,*************,yahoo.com,불교,우리은행,7611-782-694253,8
57870,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1963****,*************,*************,yahoo.com,천주교,외환은행,393-281694-041,5
61142,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1963****,*************,*************,yahoo.com,무교,외환은행,705-898072-520,1
79923,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1963****,*************,*************,daum.net,천주교,신한은행,460-859-561833,4
98124,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1963****,*************,*************,yahoo.com,기독교,기업은행,036-341957-24-063,3
34932,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1963****,*************,*************,naver.com,불교,하나은행,951-591719-45132,7
35818,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1963****,*************,*************,yahoo.com,기독교,새마을금고,5-32513540729-6,6
94657,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1963****,*************,*************,yahoo.com,천주교,하나은행,000-949741-86088,7
41439,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1963****,*************,*************,naver.com,기독교,스탠다드(제일),280-17-748123,1
49875,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1963****,*************,*************,yahoo.com,무교,우리은행,7415-194-681666,5
64343,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1963****,*************,*************,yahoo.com,불교,하나은행,005-279720-13524,4
89302,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1963****,*************,*************,yahoo.com,불교,우리은행,5366-383-051046,5
4316,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1964****,*************,*************,gmail.com,무교,외환은행,528-787428-662,2
32730,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1964****,*************,*************,gmail.com,불교,스탠다드(제일),115-89-881949,8
33189,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1964****,*************,*************,daum.net,불교,새마을금고,5-69234637179-5,4
33534,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1964****,*************,*************,gmail.com,무교,국민은행,796134-92-343055,5
37294,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1964****,*************,*************,yahoo.com,무교,수협중앙회,9530-8025-6615,4
46672,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1964****,*************,*************,naver.com,불교,국민은행,319273-38-488547,4
67300,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1964****,*************,*************,yahoo.com,불교,스탠다드(제일),991-28-754090,8
85947,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1964****,*************,*************,yahoo.com,무교,우리은행,5027-113-066241,9
95410,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1964****,*************,*************,daum.net,불교,우리은행,5825-740-579993,8
96988,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1964****,*************,*************,naver.com,무교,외환은행,463-162439-043,7
99774,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1964****,*************,*************,yahoo.com,기독교,한국씨티은행,935-321359-014,9
16107,김**,남성,"[160.0, 170.0[","[50.0, 60.0[",A형,1964****,*************,*************,yahoo.com,기독교,외환은행,156-167334-051,6
19942,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",AB형,1964****,*************,*************,yahoo.com,무교,우리은행,0201-540-032539,6
42143,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1964****,*************,*************,daum.net,무교,한국씨티은행,911-709722-724,5
77036,김**,남성,"[160.0, 170.0[","[50.0, 60.0[",AB형,1964****,*************,*************,daum.net,기독교,하나은행,929-215006-79357,1
279,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1964****,*************,*************,yahoo.com,무교,새마을금고,5-48137097178-5,9
8108,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1964****,*************,*************,daum.net,무교,수협중앙회,1051-1905-8603,9
14364,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1964****,*************,*************,gmail.com,무교,신한은행,423-164-966351,2
34293,박**,남성,"[150.0, 160.0[","[50.0, 60.0[",O형,1964****,*************,*************,naver.com,기독교,국민은행,604940-34-329571,4
46074,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1964****,*************,*************,gmail.com,불교,한국씨티은행,070-942420-552,7
83604,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1964****,*************,*************,naver.com,기독교,우리은행,0953-194-727789,8
97681,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1964****,*************,*************,gmail.com,무교,NH농협,322-6918-279-28,6
1839,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1964****,*************,*************,daum.net,무교,하나은행,695-103484-23150,2
29816,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1964****,*************,*************,gmail.com,무교,국민은행,980480-07-612967,4
31648,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1964****,*************,*************,naver.com,무교,스탠다드(제일),689-63-292116,1
54297,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1964****,*************,*************,daum.net,무교,국민은행,481812-99-299153,9
60716,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1964****,*************,*************,naver.com,기독교,우리은행,8546-817-023562,8
78657,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1964****,*************,*************,yahoo.com,기독교,NH농협,972-5321-956-48,1
80636,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1964****,*************,*************,gmail.com,무교,외환은행,196-181304-449,7
87176,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1964****,*************,*************,daum.net,무교,한국씨티은행,677-714821-912,7
92621,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1964****,*************,*************,yahoo.com,기독교,우리은행,2050-264-339721,5
35971,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1964****,*************,*************,naver.com,불교,스탠다드(제일),690-49-705335,9
37815,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1964****,*************,*************,gmail.com,천주교,우리은행,0875-596-358028,8
90005,이**,남성,"[160.0, 170.0[","[50.0, 60.0[",O형,1964****,*************,*************,naver.com,무교,기업은행,441-128169-87-488,1
25149,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1964****,*************,*************,daum.net,무교,스탠다드(제일),319-14-803419,8
41082,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1964****,*************,*************,daum.net,기독교,새마을금고,2-76347480159-9,9
50703,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1964****,*************,*************,naver.com,불교,기업은행,767-009982-35-286,2
3969,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1965****,*************,*************,daum.net,무교,기업은행,259-707085-39-713,4
5559,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1965****,*************,*************,gmail.com,기독교,스탠다드(제일),541-62-132755,7
25420,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1965****,*************,*************,daum.net,불교,새마을금고,3-35906320875-9,5
30156,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1965****,*************,*************,gmail.com,무교,우리은행,6000-332-516166,9
30342,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1965****,*************,*************,yahoo.com,기독교,NH농협,744-9308-867-17,3
31609,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1965****,*************,*************,daum.net,무교,스탠다드(제일),720-88-879061,2
38133,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1965****,*************,*************,daum.net,무교,NH농협,539-9852-346-80,2
40639,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1965****,*************,*************,daum.net,기독교,NH농협,535-3350-917-45,2
44528,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1965****,*************,*************,daum.net,무교,신한은행,908-669-451779,7
58972,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1965****,*************,*************,daum.net,불교,스탠다드(제일),559-15-902695,9
78620,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1965****,*************,*************,yahoo.com,불교,NH농협,052-8543-185-62,6
88124,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1965****,*************,*************,daum.net,무교,스탠다드(제일),889-28-635921,8
9519,김**,남성,"[160.0, 170.0[","[50.0, 60.0[",O형,1965****,*************,*************,naver.com,불교,한국씨티은행,148-837596-965,6
34745,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1965****,*************,*************,naver.com,무교,스탠다드(제일),805-03-921203,7
90588,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1965****,*************,*************,daum.net,기독교,한국씨티은행,444-368403-476,1
97008,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1965****,*************,*************,gmail.com,불교,스탠다드(제일),409-92-539260,8
1771,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1965****,*************,*************,naver.com,무교,새마을금고,1-83755650607-4,3
16887,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1965****,*************,*************,daum.net,무교,NH농협,673-6836-519-21,5
26896,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1965****,*************,*************,gmail.com,무교,외환은행,385-794676-010,2
38927,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1965****,*************,*************,yahoo.com,불교,새마을금고,9-31478021292-4,3
4289,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1965****,*************,*************,naver.com,기독교,하나은행,323-988495-17022,8
12175,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1965****,*************,*************,daum.net,기독교,국민은행,433608-39-699617,3
